ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
MKD,North Macedonia,urban,Sanitation,2020,8.16823,100844.69881,Safely managed service
MKD,North Macedonia,total,Drinking water,2020,80.3805,1696890.29354,Safely managed service
MKD,North Macedonia,rural,Drinking water,2020,74.40364,652129.27619,Safely managed service
MKD,North Macedonia,urban,Drinking water,2020,84.62365,1044761.08207,Safely managed service
MKD,North Macedonia,total,Sanitation,2020,0.69175,14603.25104,Unimproved
MKD,North Macedonia,rural,Sanitation,2020,1.66613,14603.21192,Unimproved
MKD,North Macedonia,urban,Sanitation,2020,0,0,Unimproved
MKD,North Macedonia,total,Drinking water,2020,0.5339,11271.08631,Unimproved
MKD,North Macedonia,rural,Drinking water,2020,0.91056,7980.85825,Unimproved
MKD,North Macedonia,urban,Drinking water,2020,0.2665,3290.18889,Unimproved
MKD,North Macedonia,total,Hygiene,2021,99.67328,2096458.03229,Basic service
MKD,North Macedonia,rural,Hygiene,2021,99.75111,864708.85334,Basic service
MKD,North Macedonia,urban,Hygiene,2021,99.61872,1231749.16294,Basic service
MKD,North Macedonia,total,Sanitation,2021,86.76052,1824860.06498,Basic service
MKD,North Macedonia,rural,Sanitation,2021,79.7791,691578.23112,Basic service
MKD,North Macedonia,urban,Sanitation,2021,91.65509,1133281.73785,Basic service
MKD,North Macedonia,total,Drinking water,2021,17.42709,366549.2056,Basic service
MKD,North Macedonia,rural,Drinking water,2021,23.01431,199503.37011,Basic service
MKD,North Macedonia,urban,Drinking water,2021,13.50997,167045.84434,Basic service
MKD,North Macedonia,total,Hygiene,2021,0.16322,3432.99531,Limited service
MKD,North Macedonia,rural,Hygiene,2021,0.12436,1078.07789,Limited service
MKD,North Macedonia,urban,Hygiene,2021,0.19046,2354.91741,Limited service
MKD,North Macedonia,total,Sanitation,2021,0.46777,9838.65378,Limited service
MKD,North Macedonia,rural,Sanitation,2021,0.90981,7886.87735,Limited service
MKD,North Macedonia,urban,Sanitation,2021,0.15785,1951.77629,Limited service
MKD,North Macedonia,total,Drinking water,2021,1.58318,33299.5147,Limited service
MKD,North Macedonia,rural,Drinking water,2021,1.56183,13538.98368,Limited service
MKD,North Macedonia,urban,Drinking water,2021,1.59815,19760.53076,Limited service
MKD,North Macedonia,total,Hygiene,2021,0.1635,3438.97236,No handwashing facility
MKD,North Macedonia,rural,Hygiene,2021,0.12453,1079.5088,No handwashing facility
MKD,North Macedonia,urban,Hygiene,2021,0.19082,2359.41957,No handwashing facility
MKD,North Macedonia,total,Sanitation,2021,0.11027,2319.36336,Open defecation
MKD,North Macedonia,rural,Sanitation,2021,0.26756,2319.36332,Open defecation
MKD,North Macedonia,urban,Sanitation,2021,0,0,Open defecation
MKD,North Macedonia,total,Drinking water,2021,0.04761,1001.40413,Surface water
MKD,North Macedonia,rural,Drinking water,2021,0.11552,1001.40411,Surface water
MKD,North Macedonia,urban,Drinking water,2021,0,0,Surface water
MKD,North Macedonia,total,Sanitation,2021,12.2143,256906.95239,Safely managed service
MKD,North Macedonia,rural,Sanitation,2021,17.95859,155676.98826,Safely managed service
MKD,North Macedonia,urban,Sanitation,2021,8.18706,101229.96134,Safely managed service
MKD,North Macedonia,total,Drinking water,2021,80.41318,1691354.58413,Safely managed service
MKD,North Macedonia,rural,Drinking water,2021,74.42142,645134.28129,Safely managed service
MKD,North Macedonia,urban,Drinking water,2021,84.61392,1046220.2908,Safely managed service
MKD,North Macedonia,total,Sanitation,2021,0.44715,9404.99179,Unimproved
MKD,North Macedonia,rural,Sanitation,2021,1.08494,9404.94768,Unimproved
MKD,North Macedonia,urban,Sanitation,2021,0,0,Unimproved
MKD,North Macedonia,total,Drinking water,2021,0.52894,11125.28361,Unimproved
MKD,North Macedonia,rural,Drinking water,2021,0.88692,7688.40631,Unimproved
MKD,North Macedonia,urban,Drinking water,2021,0.27796,3436.83322,Unimproved
MKD,North Macedonia,total,Hygiene,2022,99.67285,2086749.7271,Basic service
MKD,North Macedonia,rural,Hygiene,2022,99.75111,853774.75566,Basic service
MKD,North Macedonia,urban,Hygiene,2022,99.61872,1232974.87172,Basic service
MKD,North Macedonia,total,Sanitation,2022,86.79995,1817242.87779,Basic service
MKD,North Macedonia,rural,Sanitation,2022,79.7791,682833.34098,Basic service
MKD,North Macedonia,urban,Sanitation,2022,91.65509,1134409.46208,Basic service
MKD,North Macedonia,total,Drinking water,2022,17.39554,364192.77659,Basic service
MKD,North Macedonia,rural,Drinking water,2022,23.01431,196980.68363,Basic service
MKD,North Macedonia,urban,Drinking water,2022,13.50997,167212.07101,Basic service
MKD,North Macedonia,total,Hygiene,2022,0.16344,3421.70672,Limited service
MKD,North Macedonia,rural,Hygiene,2022,0.12436,1064.44577,Limited service
MKD,North Macedonia,urban,Hygiene,2022,0.19046,2357.26078,Limited service
MKD,North Macedonia,total,Sanitation,2022,0.46527,9740.868,Limited service
MKD,North Macedonia,rural,Sanitation,2022,0.90981,7787.14912,Limited service
MKD,North Macedonia,urban,Sanitation,2022,0.15785,1953.7185,Limited service
MKD,North Macedonia,total,Drinking water,2022,1.5833,33147.98149,Limited service
MKD,North Macedonia,rural,Drinking water,2022,1.56183,13367.78552,Limited service
MKD,North Macedonia,urban,Drinking water,2022,1.59815,19780.19439,Limited service
MKD,North Macedonia,total,Hygiene,2022,0.16372,3427.56628,No handwashing facility
MKD,North Macedonia,rural,Hygiene,2022,0.12453,1065.85859,No handwashing facility
MKD,North Macedonia,urban,Hygiene,2022,0.19082,2361.76742,No handwashing facility
MKD,North Macedonia,total,Sanitation,2022,0.10938,2290.03544,Open defecation
MKD,North Macedonia,rural,Sanitation,2022,0.26756,2290.03536,Open defecation
MKD,North Macedonia,urban,Sanitation,2022,0,0,Open defecation
MKD,North Macedonia,total,Drinking water,2022,0.04723,988.74156,Surface water
MKD,North Macedonia,rural,Drinking water,2022,0.11552,988.74153,Surface water
MKD,North Macedonia,urban,Drinking water,2022,0,0,Surface water
MKD,North Macedonia,total,Sanitation,2022,12.18185,255039.18502,Safely managed service
MKD,North Macedonia,rural,Sanitation,2022,17.95859,153708.47898,Safely managed service
MKD,North Macedonia,urban,Sanitation,2022,8.18706,101330.69488,Safely managed service
MKD,North Macedonia,total,Drinking water,2022,80.44703,1684238.12915,Safely managed service
MKD,North Macedonia,rural,Drinking water,2022,74.42142,636976.66705,Safely managed service
MKD,North Macedonia,urban,Drinking water,2022,84.61392,1047261.38052,Safely managed service
MKD,North Macedonia,total,Sanitation,2022,0.44354,9285.96398,Unimproved
MKD,North Macedonia,rural,Sanitation,2022,1.08494,9286.0237,Unimproved
MKD,North Macedonia,urban,Sanitation,2022,0,0,Unimproved
MKD,North Macedonia,total,Drinking water,2022,0.52691,11031.38131,Unimproved
MKD,North Macedonia,rural,Drinking water,2022,0.88692,7591.18771,Unimproved
MKD,North Macedonia,urban,Drinking water,2022,0.27796,3440.2532,Unimproved
MLI,Mali,total,Drinking water,2016,74.81295,13990101.85598,At least basic
MLI,Mali,rural,Drinking water,2016,64.37851,7129045.30655,At least basic
MLI,Mali,urban,Drinking water,2016,89.9638,6861056.48614,At least basic
MLI,Mali,total,Hygiene,2016,16.46296,3078591.19351,Basic service
MLI,Mali,rural,Hygiene,2016,9.12037,1009957.65606,Basic service
MLI,Mali,urban,Hygiene,2016,27.12441,2068633.47737,Basic service
MLI,Mali,total,Sanitation,2016,26.74417,5001189.06584,Basic service
MLI,Mali,rural,Sanitation,2016,13.96992,1546979.26284,Basic service
MLI,Mali,urban,Sanitation,2016,45.29242,3454209.77191,Basic service
MLI,Mali,total,Hygiene,2016,53.48204,10001197.39358,Limited service
MLI,Mali,rural,Hygiene,2016,61.44662,6804378.74014,Limited service
MLI,Mali,urban,Hygiene,2016,41.91744,3196818.74927,Limited service
MLI,Mali,total,Sanitation,2016,17.80566,3329677.08854,Limited service
MLI,Mali,rural,Sanitation,2016,8.86777,981985.16961,Limited service
MLI,Mali,urban,Sanitation,2016,30.78349,2347691.84484,Limited service
MLI,Mali,total,Drinking water,2016,4.75974,890076.27142,Limited service
MLI,Mali,rural,Drinking water,2016,5.00141,553838.36279,Limited service
MLI,Mali,urban,Drinking water,2016,4.40883,336237.91288,Limited service
MLI,Mali,total,Hygiene,2016,30.055,5620317.27204,No handwashing facility
MLI,Mali,rural,Hygiene,2016,29.433,3259305.5348,No handwashing facility
MLI,Mali,urban,Hygiene,2016,30.95815,2361011.79429,No handwashing facility
MLI,Mali,total,Sanitation,2016,8.10246,1515168.84707,Open defecation
MLI,Mali,rural,Sanitation,2016,12.4764,1381591.99996,Open defecation
MLI,Mali,urban,Sanitation,2016,1.75149,133576.89059,Open defecation
MLI,Mali,total,Drinking water,2016,1.65465,309422.15527,Surface water
MLI,Mali,rural,Drinking water,2016,2.58996,286802.85006,Surface water
MLI,Mali,urban,Drinking water,2016,0.29659,22619.31448,Surface water
MLI,Mali,total,Sanitation,2016,12.8172,2396830.57529,Safely managed service
MLI,Mali,rural,Sanitation,2016,16.82282,1862899.3287,Safely managed service
MLI,Mali,urban,Sanitation,2016,7.00103,533931.28873,Safely managed service
MLI,Mali,total,Sanitation,2016,34.5305,6457240.26923,Unimproved
MLI,Mali,rural,Sanitation,2016,47.86308,5300186.2062,Unimproved
MLI,Mali,urban,Sanitation,2016,15.17157,1157054.15683,Unimproved
MLI,Mali,total,Drinking water,2016,18.77265,3510505.71734,Unimproved
MLI,Mali,rural,Drinking water,2016,28.03012,3103955.4806,Unimproved
MLI,Mali,urban,Drinking water,2016,5.33078,406550.2865,Unimproved
MLI,Mali,total,Drinking water,2017,76.3123,14736939.71742,At least basic
MLI,Mali,rural,Drinking water,2017,66.03651,7451057.71024,At least basic
MLI,Mali,urban,Drinking water,2017,90.75456,7285881.64549,At least basic
MLI,Mali,total,Hygiene,2017,16.60501,3206652.98739,Basic service
MLI,Mali,rural,Hygiene,2017,9.12037,1029073.68806,Basic service
MLI,Mali,urban,Hygiene,2017,27.12441,2177579.2186,Basic service
MLI,Mali,total,Sanitation,2017,27.94807,5397151.11495,Basic service
MLI,Mali,rural,Sanitation,2017,14.76178,1665607.00142,Basic service
MLI,Mali,urban,Sanitation,2017,46.48094,3731543.92339,Basic service
MLI,Mali,total,Hygiene,2017,53.32795,10298350.25949,Limited service
MLI,Mali,rural,Hygiene,2017,61.44662,6933169.01264,Limited service
MLI,Mali,urban,Hygiene,2017,41.91744,3365181.00001,Limited service
MLI,Mali,total,Sanitation,2017,17.74733,3427249.06949,Limited service
MLI,Mali,rural,Sanitation,2017,8.72305,984242.60338,Limited service
MLI,Mali,urban,Sanitation,2017,30.43063,2443006.37943,Limited service
MLI,Mali,total,Drinking water,2017,4.74698,916705.91308,Limited service
MLI,Mali,rural,Drinking water,2017,4.93765,557127.31015,Limited service
MLI,Mali,urban,Drinking water,2017,4.47899,359578.58075,Limited service
MLI,Mali,total,Hygiene,2017,30.06703,5806351.62885,No handwashing facility
MLI,Mali,rural,Hygiene,2017,29.433,3320996.22899,No handwashing facility
MLI,Mali,urban,Hygiene,2017,30.95815,2485355.80342,No handwashing facility
MLI,Mali,total,Sanitation,2017,7.47867,1444233.19075,Open defecation
MLI,Mali,rural,Sanitation,2017,11.62535,1311715.51309,Open defecation
MLI,Mali,urban,Sanitation,2017,1.65067,132517.6442,Open defecation
MLI,Mali,total,Drinking water,2017,1.48336,286456.45235,Surface water
MLI,Mali,rural,Drinking water,2017,2.368,267186.75766,Surface water
MLI,Mali,urban,Drinking water,2017,0.24003,19269.68808,Surface water
MLI,Mali,total,Sanitation,2017,13.33833,2575812.48222,Safely managed service
MLI,Mali,rural,Sanitation,2017,17.78749,2007004.58695,Safely managed service
MLI,Mali,urban,Sanitation,2017,7.0852,568807.83447,Safely managed service
MLI,Mali,total,Sanitation,2017,33.4876,6466909.11432,Unimproved
MLI,Mali,rural,Sanitation,2017,47.10234,5314669.25862,Unimproved
MLI,Mali,urban,Sanitation,2017,14.35256,1152240.17274,Unimproved
MLI,Mali,total,Drinking water,2017,17.45736,3371252.91714,Unimproved
MLI,Mali,rural,Drinking water,2017,26.65783,3007867.22194,Unimproved
MLI,Mali,urban,Drinking water,2017,4.52642,363386.08567,Unimproved
MLI,Mali,total,Drinking water,2018,77.80117,15509116.70638,At least basic
MLI,Mali,rural,Drinking water,2018,67.70255,7779650.50249,At least basic
MLI,Mali,urban,Drinking water,2018,91.54479,7729466.28203,At least basic
MLI,Mali,total,Hygiene,2018,16.74616,3338230.30897,Basic service
MLI,Mali,rural,Hygiene,2018,9.12037,1048015.6121,Basic service
MLI,Mali,urban,Hygiene,2018,27.12441,2290214.69353,Basic service
MLI,Mali,total,Sanitation,2018,29.17337,5815505.82404,Basic service
MLI,Mali,rural,Sanitation,2018,15.57138,1789295.97939,Basic service
MLI,Mali,urban,Sanitation,2018,47.68486,4026209.66001,Basic service
MLI,Mali,total,Hygiene,2018,53.17484,10600031.44027,Limited service
MLI,Mali,rural,Hygiene,2018,61.44662,7060786.26917,Limited service
MLI,Mali,urban,Hygiene,2018,41.91744,3539245.28062,Limited service
MLI,Mali,total,Sanitation,2018,17.65546,3519491.32969,Limited service
MLI,Mali,rural,Sanitation,2018,8.53888,981196.26561,Limited service
MLI,Mali,urban,Sanitation,2018,30.06258,2538295.05658,Limited service
MLI,Mali,total,Drinking water,2018,4.73195,943280.90548,Limited service
MLI,Mali,rural,Drinking water,2018,4.86587,559133.54145,Limited service
MLI,Mali,urban,Drinking water,2018,4.54969,384147.37155,Limited service
MLI,Mali,total,Hygiene,2018,30.07899,5996036.06885,No handwashing facility
MLI,Mali,rural,Hygiene,2018,29.433,3382125.04713,No handwashing facility
MLI,Mali,urban,Hygiene,2018,30.95815,2613911.04902,No handwashing facility
MLI,Mali,total,Sanitation,2018,6.86718,1368925.05814,Open defecation
MLI,Mali,rural,Sanitation,2018,10.77429,1238065.77058,Open defecation
MLI,Mali,urban,Sanitation,2018,1.54985,130859.3122,Open defecation
MLI,Mali,total,Drinking water,2018,1.31477,262089.88999,Surface water
MLI,Mali,rural,Drinking water,2018,2.14603,246599.24359,Surface water
MLI,Mali,urban,Drinking water,2018,0.18347,15490.65142,Surface water
MLI,Mali,total,Sanitation,2018,13.85857,2762609.16076,Safely managed service
MLI,Mali,rural,Sanitation,2018,18.77386,2157290.30064,Safely managed service
MLI,Mali,urban,Sanitation,2018,7.16916,605318.89887,Safely managed service
MLI,Mali,total,Sanitation,2018,32.44542,6467766.74302,Unimproved
MLI,Mali,rural,Sanitation,2018,46.34159,5325078.65812,Unimproved
MLI,Mali,urban,Sanitation,2018,13.53355,1142688.03602,Unimproved
MLI,Mali,total,Drinking water,2018,16.15211,3219810.49815,Unimproved
MLI,Mali,rural,Drinking water,2018,25.28555,2905543.71246,Unimproved
MLI,Mali,urban,Drinking water,2018,3.72205,314266.695,Unimproved
MLI,Mali,total,Drinking water,2019,79.27972,16305795.15166,At least basic
MLI,Mali,rural,Drinking water,2019,69.37661,8113913.85192,At least basic
MLI,Mali,urban,Drinking water,2019,92.33448,8191881.44947,At least basic
MLI,Mali,total,Hygiene,2019,16.8866,3473137.7712,Basic service
MLI,Mali,rural,Hygiene,2019,9.12037,1066669.78832,Basic service
MLI,Mali,urban,Hygiene,2019,27.12441,2406468.02246,Basic service
MLI,Mali,total,Sanitation,2019,30.42027,6256666.49432,Basic service
MLI,Mali,rural,Sanitation,2019,16.39872,1917905.93634,Basic service
MLI,Mali,urban,Sanitation,2019,48.90417,4338760.44473,Basic service
MLI,Mali,total,Hygiene,2019,53.02251,10905365.31501,Limited service
MLI,Mali,rural,Hygiene,2019,61.44662,7186464.88483,Limited service
MLI,Mali,urban,Hygiene,2019,41.91744,3718900.50986,Limited service
MLI,Mali,total,Sanitation,2019,17.53086,3605647.00282,Limited service
MLI,Mali,rural,Sanitation,2019,8.31525,972507.28717,Limited service
MLI,Mali,urban,Sanitation,2019,29.67933,2633139.75832,Limited service
MLI,Mali,total,Drinking water,2019,4.71483,969719.14621,Limited service
MLI,Mali,rural,Drinking water,2019,4.78606,559751.51845,Limited service
MLI,Mali,urban,Drinking water,2019,4.62093,409967.63576,Limited service
MLI,Mali,total,Hygiene,2019,30.09089,6188920.72128,No handwashing facility
MLI,Mali,rural,Hygiene,2019,29.433,3442325.25398,No handwashing facility
MLI,Mali,urban,Hygiene,2019,30.95815,2746595.49203,No handwashing facility
MLI,Mali,total,Sanitation,2019,6.2678,1289124.77308,Open defecation
MLI,Mali,rural,Sanitation,2019,9.92323,1160567.86887,Open defecation
MLI,Mali,urban,Sanitation,2019,1.44902,128556.91001,Open defecation
MLI,Mali,total,Drinking water,2019,1.14885,236287.83051,Surface water
MLI,Mali,rural,Drinking water,2019,1.92407,225029.04572,Surface water
MLI,Mali,urban,Drinking water,2019,0.1269,11258.78571,Surface water
MLI,Mali,total,Sanitation,2019,14.37742,2957065.78949,Safely managed service
MLI,Mali,rural,Sanitation,2019,19.78194,2313588.76172,Safely managed service
MLI,Mali,urban,Sanitation,2019,7.25293,643477.04513,Safely managed service
MLI,Mali,total,Sanitation,2019,31.40364,6458919.99654,Unimproved
MLI,Mali,rural,Sanitation,2019,45.58085,5330890.03509,Unimproved
MLI,Mali,urban,Sanitation,2019,12.71454,1128029.82426,Unimproved
MLI,Mali,total,Drinking water,2019,14.85661,3055621.87162,Unimproved
MLI,Mali,rural,Drinking water,2019,23.91326,2796765.5839,Unimproved
MLI,Mali,urban,Drinking water,2019,2.91769,258856.12906,Unimproved
MLI,Mali,total,Drinking water,2020,80.74719,17137815.13833,At least basic
MLI,Mali,rural,Drinking water,2020,71.0587,8459379.20347,At least basic
MLI,Mali,urban,Drinking water,2020,93.12362,8678435.9795,At least basic
MLI,Mali,total,Hygiene,2020,17.02577,3613555.65161,Basic service
MLI,Mali,rural,Hygiene,2020,9.12037,1085760.19207,Basic service
MLI,Mali,urban,Hygiene,2020,27.12441,2527795.51505,Basic service
MLI,Mali,total,Sanitation,2020,31.6877,6725410.58554,Basic service
MLI,Mali,rural,Sanitation,2020,17.24381,2052836.57805,Basic service
MLI,Mali,urban,Sanitation,2020,50.13887,4672574.03972,Basic service
MLI,Mali,total,Hygiene,2020,52.87155,11221479.81569,Limited service
MLI,Mali,rural,Hygiene,2020,61.44662,7315082.49233,Limited service
MLI,Mali,urban,Hygiene,2020,41.91744,3906397.23528,Limited service
MLI,Mali,total,Sanitation,2020,17.3735,3687357.75055,Limited service
MLI,Mali,rural,Sanitation,2020,8.05218,958593.94156,Limited service
MLI,Mali,urban,Sanitation,2020,29.28089,2728763.8755,Limited service
MLI,Mali,total,Drinking water,2020,4.6958,996639.27914,Limited service
MLI,Mali,rural,Drinking water,2020,4.69822,559312.48474,Limited service
MLI,Mali,urban,Drinking water,2020,4.69272,437326.79254,Limited service
MLI,Mali,total,Hygiene,2020,30.10268,6389004.48324,No handwashing facility
MLI,Mali,rural,Hygiene,2020,29.433,3503933.24142,No handwashing facility
MLI,Mali,urban,Hygiene,2020,30.95815,2885071.27525,No handwashing facility
MLI,Mali,total,Sanitation,2020,5.68066,1205665.01828,Open defecation
MLI,Mali,rural,Sanitation,2020,9.07218,1080022.50992,Open defecation
MLI,Mali,urban,Sanitation,2020,1.3482,125642.47947,Open defecation
MLI,Mali,total,Drinking water,2020,0.98562,209187.52695,Surface water
MLI,Mali,rural,Drinking water,2020,1.70211,202632.28623,Surface water
MLI,Mali,urban,Drinking water,2020,0.07034,6555.2347,Surface water
MLI,Mali,total,Sanitation,2020,14.89489,3161296.9784,Safely managed service
MLI,Mali,rural,Sanitation,2020,20.81173,2477589.79998,Safely managed service
MLI,Mali,urban,Sanitation,2020,7.33649,683707.12607,Safely managed service
MLI,Mali,total,Sanitation,2020,30.36326,6444309.79154,Unimproved
MLI,Mali,rural,Sanitation,2020,44.82011,5335733.21395,Unimproved
MLI,Mali,urban,Sanitation,2020,11.89554,1108576.49111,Unimproved
MLI,Mali,total,Drinking water,2020,13.57139,2880398.05559,Unimproved
MLI,Mali,rural,Drinking water,2020,22.54097,2683452.02556,Unimproved
MLI,Mali,urban,Drinking water,2020,2.11332,196945.99325,Unimproved
MLI,Mali,total,Drinking water,2021,82.20399,18006770.12284,At least basic
MLI,Mali,rural,Drinking water,2021,72.74882,8816060.42676,At least basic
MLI,Mali,urban,Drinking water,2021,93.91222,9190710.27373,At least basic
MLI,Mali,total,Hygiene,2021,17.16404,3759779.61503,Basic service
MLI,Mali,rural,Hygiene,2021,9.12037,1105251.98351,Basic service
MLI,Mali,urban,Hygiene,2021,27.12441,2654527.81787,Basic service
MLI,Mali,total,Sanitation,2021,32.97804,7223834.62582,Basic service
MLI,Mali,rural,Sanitation,2021,18.11,2194658.92512,Basic service
MLI,Mali,urban,Sanitation,2021,51.38897,5029176.35353,Basic service
MLI,Mali,total,Hygiene,2021,52.72157,11548650.58581,Limited service
MLI,Mali,rural,Hygiene,2021,61.44662,7446404.36558,Limited service
MLI,Mali,urban,Hygiene,2021,41.91744,4102246.43052,Limited service
MLI,Mali,total,Sanitation,2021,17.18437,3764232.75692,Limited service
MLI,Mali,rural,Sanitation,2021,7.74965,939141.14107,Limited service
MLI,Mali,urban,Sanitation,2021,28.86726,2825091.81739,Limited service
MLI,Mali,total,Drinking water,2021,4.67504,1024066.2979,Limited service
MLI,Mali,rural,Drinking water,2021,4.60235,557735.84825,Limited service
MLI,Mali,urban,Drinking water,2021,4.76504,466330.47747,Limited service
MLI,Mali,total,Hygiene,2021,30.11439,6596552.71852,No handwashing facility
MLI,Mali,rural,Hygiene,2021,29.433,3566836.57539,No handwashing facility
MLI,Mali,urban,Hygiene,2021,30.95815,3029715.77847,No handwashing facility
MLI,Mali,total,Sanitation,2021,5.10546,1118350.8188,Open defecation
MLI,Mali,rural,Sanitation,2021,8.22112,996276.17105,Open defecation
MLI,Mali,urban,Sanitation,2021,1.24738,122074.64352,Open defecation
MLI,Mali,total,Drinking water,2021,0.82502,180719.88691,Surface water
MLI,Mali,rural,Drinking water,2021,1.48015,179371.46154,Surface water
MLI,Mali,urban,Drinking water,2021,0.01378,1348.42305,Surface water
MLI,Mali,total,Sanitation,2021,15.4085,3375229.73586,Safely managed service
MLI,Mali,rural,Sanitation,2021,21.85986,2649085.9403,Safely managed service
MLI,Mali,urban,Sanitation,2021,7.41986,726143.81477,Safely managed service
MLI,Mali,total,Sanitation,2021,29.32362,6423334.72114,Unimproved
MLI,Mali,rural,Sanitation,2021,44.05936,5339330.72881,Unimproved
MLI,Mali,urban,Sanitation,2021,11.07653,1084003.42413,Unimproved
MLI,Mali,total,Drinking water,2021,12.29595,2693426.69235,Unimproved
MLI,Mali,rural,Drinking water,2021,21.16868,2565325.26345,Unimproved
MLI,Mali,urban,Drinking water,2021,1.30896,128100.82576,Unimproved
MLI,Mali,total,Drinking water,2022,83.64946,18899416.85882,At least basic
MLI,Mali,rural,Drinking water,2022,74.44696,9177628.68931,At least basic
MLI,Mali,urban,Drinking water,2022,94.70028,9721788.16242,At least basic
MLI,Mali,total,Hygiene,2022,17.30087,3908887.4064,Basic service
MLI,Mali,rural,Hygiene,2022,9.12037,1124336.18541,Basic service
MLI,Mali,urban,Hygiene,2022,27.12441,2784551.12553,Basic service
MLI,Mali,total,Sanitation,2022,34.28891,7747095.72101,Basic service
MLI,Mali,rural,Sanitation,2022,18.99511,2341668.37926,Basic service
MLI,Mali,urban,Sanitation,2022,52.65446,5405427.05686,Basic service
MLI,Mali,total,Hygiene,2022,52.57315,11878161.44357,Limited service
MLI,Mali,rural,Hygiene,2022,61.44662,7574980.18938,Limited service
MLI,Mali,urban,Hygiene,2022,41.91744,4303181.4692,Limited service
MLI,Mali,total,Sanitation,2022,16.96342,3832646.21347,Limited service
MLI,Mali,rural,Sanitation,2022,7.40767,913198.93816,Limited service
MLI,Mali,urban,Sanitation,2022,28.43844,2919447.15873,Limited service
MLI,Mali,total,Drinking water,2022,4.6527,1051210.96078,Limited service
MLI,Mali,rural,Drinking water,2022,4.49846,554558.47146,Limited service
MLI,Mali,urban,Drinking water,2022,4.83791,496652.49427,Limited service
MLI,Mali,total,Hygiene,2022,30.12598,6806541.35178,No handwashing facility
MLI,Mali,rural,Hygiene,2022,29.433,3628424.5484,No handwashing facility
MLI,Mali,urban,Hygiene,2022,30.95815,3178116.43344,No handwashing facility
MLI,Mali,total,Sanitation,2022,4.54229,1026266.49432,Open defecation
MLI,Mali,rural,Sanitation,2022,7.37007,908562.76244,Open defecation
MLI,Mali,urban,Sanitation,2022,1.14656,117703.78132,Open defecation
MLI,Mali,total,Drinking water,2022,0.6865,155105.65538,Surface water
MLI,Mali,rural,Drinking water,2022,1.25818,155105.66501,Surface water
MLI,Mali,urban,Drinking water,2022,0,0,Surface water
MLI,Mali,total,Sanitation,2022,15.91964,3596818.79566,Safely managed service
MLI,Mali,rural,Sanitation,2022,22.92853,2826569.48233,Safely managed service
MLI,Mali,urban,Sanitation,2022,7.50303,770249.44316,Safely managed service
MLI,Mali,total,Sanitation,2022,28.28574,6390763.1067,Unimproved
MLI,Mali,rural,Sanitation,2022,43.29862,5337741.55122,Unimproved
MLI,Mali,urban,Sanitation,2022,10.25752,1053021.66823,Unimproved
MLI,Mali,total,Drinking water,2022,11.01134,2487856.52502,Unimproved
MLI,Mali,rural,Drinking water,2022,19.79639,2440448.17421,Unimproved
MLI,Mali,urban,Drinking water,2022,0.46181,47408.34331,Unimproved
MLT,Malta,rural,Sanitation,2016,100,25817.307,At least basic
MLT,Malta,urban,Sanitation,2016,99.9625,441721.98212,At least basic
MLT,Malta,rural,Drinking water,2016,100,25817.307,At least basic
MLT,Malta,urban,Drinking water,2016,100,441887.69,At least basic
MLT,Malta,total,Sanitation,2016,11.78808,55133.43165,Basic service
MLT,Malta,total,Drinking water,2016,0.12178,569.57526,Basic service
MLT,Malta,total,Sanitation,2016,0,0,Limited service
MLT,Malta,rural,Sanitation,2016,0,0,Limited service
MLT,Malta,urban,Sanitation,2016,0,0,Limited service
MLT,Malta,total,Drinking water,2016,0,0,Limited service
MLT,Malta,rural,Drinking water,2016,0,0,Limited service
MLT,Malta,urban,Drinking water,2016,0,0,Limited service
MLT,Malta,total,Sanitation,2016,0,0,Open defecation
MLT,Malta,rural,Sanitation,2016,0,0,Open defecation
MLT,Malta,urban,Sanitation,2016,0,0,Open defecation
MLT,Malta,total,Drinking water,2016,0,0,Surface water
MLT,Malta,rural,Drinking water,2016,0,0,Surface water
MLT,Malta,urban,Drinking water,2016,0,0,Surface water
MLT,Malta,total,Sanitation,2016,88.17649,412405.86419,Safely managed service
MLT,Malta,total,Drinking water,2016,99.87822,467135.42473,Safely managed service
MLT,Malta,total,Sanitation,2016,0.03543,165.70605,Unimproved
MLT,Malta,rural,Sanitation,2016,0,0,Unimproved
MLT,Malta,urban,Sanitation,2016,0.0375,165.70788,Unimproved
MLT,Malta,total,Drinking water,2016,0,0,Unimproved
MLT,Malta,rural,Drinking water,2016,0,0,Unimproved
MLT,Malta,urban,Drinking water,2016,0,0,Unimproved
MLT,Malta,rural,Sanitation,2017,100,26151.756,At least basic
MLT,Malta,urban,Sanitation,2017,99.9625,453175.24553,At least basic
MLT,Malta,rural,Drinking water,2017,100,26151.756,At least basic
MLT,Malta,urban,Drinking water,2017,100,453345.25,At least basic
MLT,Malta,total,Sanitation,2017,11.78808,56523.46813,Basic service
MLT,Malta,total,Drinking water,2017,0.13941,668.49051,Basic service
MLT,Malta,total,Sanitation,2017,0,0,Limited service
MLT,Malta,rural,Sanitation,2017,0,0,Limited service
MLT,Malta,urban,Sanitation,2017,0,0,Limited service
MLT,Malta,total,Drinking water,2017,0,0,Limited service
MLT,Malta,rural,Drinking water,2017,0,0,Limited service
MLT,Malta,urban,Drinking water,2017,0,0,Limited service
